         253153657 function calls (246262193 primitive calls) in 169.157 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       24    0.000    0.000    0.000    0.000 tokenize.py:94(<listcomp>)
        5    0.000    0.000    0.000    0.000 {method 'findall' of 're.Pattern' objects}
        1    0.000    0.000    0.000    0.000 core.py:6439(__new__)
        6    0.000    0.000    0.000    0.000 pathlib.py:1094(home)
        1    0.000    0.000    0.000    0.000 pprint.py:103(PrettyPrinter)
        3    0.000    0.000    0.000    0.000 pyparsing.py:1567(addParseAction)
       67    0.000    0.000    0.000    0.000 abc.py:7(abstractmethod)
        1    0.000    0.000    0.000    0.000 scale.py:759(_get_scale_docs)
        8    0.000    0.000    0.000    0.000 deprecation.py:387(<listcomp>)
       10    0.000    0.000    0.000    0.000 __init__.py:253(_logged_cached)
        1    0.000    0.000    0.000    0.000 docstring.py:1(<module>)
        8    0.000    0.000    0.000    0.000 {method 'clear' of 'collections.OrderedDict' objects}
        1    0.000    0.000    0.000    0.000 mathtext.py:647(BakomaFonts)
        1    0.000    0.000    0.000    0.000 _iotools.py:450(StringConverter)
        3    0.000    0.000    0.000    0.000 posixpath.py:150(dirname)
        1    0.000    0.000    0.000    0.000 _cm.py:160(<dictcomp>)
        9    0.000    0.000    0.000    0.000 re.py:325(_subx)
       13    0.000    0.000    0.000    0.000 {built-in method _abc._abc_register}
        1    0.000    0.000    0.005    0.005 Diagram.py:1(<module>)
        4    0.000    0.000    0.000    0.000 pyparsing.py:2176(__radd__)
        4    0.000    0.000    0.001    0.000 __init__.py:719(gen_candidates)
       40    0.000    0.000    0.000    0.000 _asarray.py:14(asarray)
        8    0.000    0.000    0.000    0.000 rcsetup.py:216(validate_fonttype)
        4    0.000    0.000    0.000    0.000 core.py:115(doc_note)
        2    0.000    0.000    0.000    0.000 {built-in method posix.putenv}
       10    0.000    0.000    0.000    0.000 version.py:312(<listcomp>)
        1    0.000    0.000    0.000    0.000 deprecation.py:1(<module>)
        1    0.000    0.000    0.000    0.000 triinterpolate.py:1(<module>)
        1    0.000    0.000    0.000    0.000 backend_bases.py:131(RendererBase)
        1    0.000    0.000    0.000    0.000 __init__.py:646(_get_data_path)
        1    0.000    0.000    0.000    0.000 twodim_base.py:473(vander)
        1    0.000    0.000    0.000    0.000 pyparsing.py:502(ParseResults)
        4    0.000    0.000    0.000    0.000 function_base.py:2048(__init__)
        1    0.000    0.000    0.000    0.000 pprint.py:11(<module>)
        8    0.000    0.000    0.000    0.000 core.py:8099(getdoc)
        6    0.000    0.000    0.000    0.000 _exceptions.py:17(_display_as_base)
       10    0.000    0.000    0.000    0.000 extras.py:239(getdoc)
        3    0.000    0.000    0.000    0.000 pathlib.py:1277(mkdir)
        2    0.000    0.000    0.000    0.000 pathlib.py:1169(resolve)
       14    0.000    0.000    0.000    0.000 pyparsing.py:3233(charsAsStr)
       18    0.000    0.000    0.000    0.000 {built-in method _struct.calcsize}
        1    0.000    0.000    0.000    0.000 pickle.py:405(_Pickler)
        1    0.000    0.000    0.001    0.001 patches.py:2656(ConnectionStyle)
       12    0.000    0.000    0.000    0.000 __init__.py:1412(debug)
        1    0.000    0.000    0.000    0.000 _parser.py:300(__init__)
        6    0.000    0.000    0.000    0.000 _collections_abc.py:664(__contains__)
        1    0.000    0.000    0.000    0.000 traceback.py:1(<module>)
        1    0.000    0.000    0.000    0.000 transforms.py:722(Bbox)
        1    0.000    0.000    0.000    0.000 datetime.py:1558(datetime)
       76    0.000    0.000    0.000    0.000 {built-in method _warnings._filters_mutated}
        1    0.000    0.000    0.000    0.000 token.py:1(<module>)
       48    0.000    0.000    0.000    0.000 {method 'insert' of 'list' objects}
       13    0.000    0.000    0.000    0.000 rcsetup.py:163(validate_axisbelow)
        1    0.000    0.000    0.000    0.000 colorbar.py:353(ColorbarBase)
        1    0.000    0.000    0.002    0.002 scanner.py:1(<module>)
      108    0.000    0.000    0.000    0.000 {built-in method _sre.unicode_tolower}
        1    0.000    0.000    0.000    0.000 tokenize.py:295(detect_encoding)
        1    0.000    0.000    0.003    0.003 Calc.py:1(<module>)
        9    0.000    0.000    0.000    0.000 {built-in method numpy.seterrobj}
        7    0.000    0.000    0.000    0.000 pyparsing.py:3707(__init__)
        1    0.000    0.000    0.005    0.005 platform.py:603(_syscmd_uname)
        3    0.000    0.000    0.000    0.000 _pylab_helpers.py:65(destroy_all)
        6    0.000    0.000    0.000    0.000 weakref.py:284(update)
        6    0.000    0.000    0.000    0.000 pyparsing.py:5705(<lambda>)
        1    0.000    0.000    0.000    0.000 twodim_base.py:152(eye)
       31    0.000    0.000    0.000    0.000 fromnumeric.py:3075(ndim)
       36    0.000    0.000    0.000    0.000 getlimits.py:39(<lambda>)
        1    0.000    0.000    0.000    0.000 __future__.py:1(<module>)
        1    0.000    0.000    0.000    0.000 arraypad.py:1(<module>)
        3    0.000    0.000    0.000    0.000 {built-in method _csv.register_dialect}
        1    0.000    0.000    0.000    0.000 format.py:1(<module>)
        2    0.000    0.000    0.000    0.000 posixpath.py:334(normpath)
        1    0.000    0.000    0.000    0.000 helper.py:1(<module>)
       48    0.000    0.000    0.000    0.000 pyparsing.py:4239(<genexpr>)
        4    0.000    0.000    0.000    0.000 fontconfig_pattern.py:161(_property)
        6    0.000    0.000    0.000    0.000 six.py:126(__init__)
        1    0.000    0.000    0.000    0.000 {method 'readline' of '_io.BufferedReader' objects}
        3    0.000    0.000    0.001    0.000 warnings.py:130(filterwarnings)
        1    0.000    0.000    0.000    0.000 textpath.py:18(TextToPath)
        7    0.000    0.000    0.000    0.000 warnings.py:165(simplefilter)
        1    0.000    0.000    0.000    0.000 pathlib.py:119(_WindowsFlavour)
        1    0.000    0.000    0.000    0.000 _datasource.py:1(<module>)
        2    0.000    0.000    0.000    0.000 pyparsing.py:5329(delimitedList)
        2    0.000    0.000    0.004    0.002 __init__.py:299(loads)
        5    0.000    0.000    0.000    0.000 pyparsing.py:4785(__str__)
       14    0.000    0.000    0.000    0.000 enum.py:904(_power_of_two)
        1    0.000    0.000    0.000    0.000 linalg.py:73(_determine_error_states)
        1    0.000    0.000    0.000    0.000 animation.py:170(AbstractMovieWriter)
       50    0.000    0.000    0.000    0.000 enum.py:659(name)
        2    0.000    0.000    0.000    0.000 backend_bases.py:3411(export)
        1    0.000    0.000    0.000    0.000 _layoutbox.py:1(<module>)
        1    0.000    0.000    0.000    0.000 memmap.py:1(<module>)
        1    0.000    0.000    0.001    0.001 struct.py:3(<module>)
        1    0.000    0.000    0.001    0.001 gridspec.py:1(<module>)
       13    0.000    0.000    0.000    0.000 _dtype_ctypes.py:71(_from_ctypes_scalar)
        1    0.000    0.000    0.001    0.001 __init__.py:698(matplotlib_fname)
       36    0.000    0.000    0.000    0.000 cycler.py:371(<genexpr>)
        5    0.000    0.000    0.000    0.000 version.py:331(_cmp)
        1    0.000    0.000    0.000    0.000 cycler.py:77(Cycler)
        1    0.000    0.000    0.000    0.000 axis3d.py:43(Axis)
        1    0.000    0.000    0.000    0.000 axis3d.py:5(<module>)
        1    0.000    0.000    0.000    0.000 os.py:613(get_exec_path)
        1    0.000    0.000    0.000    0.000 isoparser.py:2(<module>)
        2    0.000    0.000    0.002    0.001 pyparsing.py:5679(srange)
        1    0.000    0.000    0.000    0.000 streamplot.py:1(<module>)
        7    0.000    0.000    0.015    0.002 <frozen importlib._bootstrap>:1002(_gcd_import)
        1    0.000    0.000    0.000    0.000 sre_parse.py:969(parse_template)
       30    0.000    0.000    0.000    0.000 enum.py:197(<genexpr>)
        1    0.000    0.000    0.000    0.000 subprocess.py:684(Popen)
        8    0.000    0.000    0.000    0.000 pathlib.py:447(readlink)
        1    0.000    0.000    0.000    0.000 {method 'dot' of 'numpy.ndarray' objects}
        1    0.000    0.000    0.000    0.000 colorbar.py:313(_ColorbarMappableDummy)
        1    0.000    0.000    0.000    0.000 abc.py:1(<module>)
        5    0.000    0.000    0.000    0.000 _collections_abc.py:72(_check_methods)
        7    0.000    0.000    0.000    0.000 pathlib.py:708(_make_child)
       13    0.000    0.000    0.000    0.000 abc.py:89(register)
        2    0.000    0.000    0.000    0.000 core.py:2949(_update_from)
        1    0.000    0.000    0.000    0.000 pyparsing.py:4988(Forward)
        1    0.000    0.000    0.000    0.000 text.py:1954(Annotation)
        7    0.000    0.000    0.000    0.000 pyparsing.py:5750(tokenMap)
        1    0.000    0.000    0.000    0.000 _exceptions.py:1(<module>)
        1    0.000    0.000    0.000    0.000 units.py:1(<module>)
        1    0.000    0.000    0.000    0.000 backend_agg.py:67(RendererAgg)
        1    0.000    0.000    0.000    0.000 spines.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _secondary_axes.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _asarray.py:1(<module>)
       56    0.000    0.000    0.000    0.000 {method 'reverse' of 'list' objects}
        1    0.000    0.000    0.000    0.000 polyutils.py:1(<module>)
        6    0.000    0.000    0.000    0.000 pathlib.py:370(gethomedir)
        4    0.000    0.000    0.000    0.000 genericpath.py:16(exists)
        1    0.000    0.000    0.000    0.000 calendar.py:52(<listcomp>)
       32    0.000    0.000    0.000    0.000 _collections_abc.py:392(__subclasshook__)
       85    0.000    0.000    0.000    0.000 _compat_pickle.py:167(<genexpr>)
        1    0.000    0.000    0.000    0.000 subprocess.py:1457(_get_handles)
        1    0.000    0.000    0.000    0.000 animation.py:886(Animation)
        1    0.000    0.000    0.000    0.000 pyparsing.py:6763(pyparsing_unicode)
        1    0.000    0.000    0.000    0.000 _iotools.py:1(<module>)
        3    0.000    0.000    0.000    0.000 <__array_function__ internals>:2(copyto)
        2    0.000    0.000    0.000    0.000 pathlib.py:316(resolve)
        1    0.000    0.000    0.000    0.000 shlex.py:1(<module>)
       35    0.000    0.000    0.000    0.000 {method 'release' of '_thread.RLock' objects}
        4    0.000    0.000    0.000    0.000 pyparsing.py:602(__setitem__)
        1    0.000    0.000    0.000    0.000 _subplots.py:11(SubplotBase)
       16    0.000    0.000    0.000    0.000 {method 'startswith' of 'bytes' objects}
       10    0.000    0.000    0.000    0.000 axis.py:1885(_make_getset_interval)
        3    0.000    0.000    0.000    0.000 pyparsing.py:3774(__init__)
        1    0.000    0.000    0.000    0.000 _type_aliases.py:186(_set_up_aliases)
        1    0.000    0.000    0.000    0.000 pathlib.py:1021(Path)
       24    0.000    0.000    0.000    0.000 patches.py:1805(<genexpr>)
        6    0.000    0.000    0.000    0.000 core.py:1147(__init__)
        4    0.000    0.000    0.000    0.000 pyparsing.py:4650(__init__)
       71    0.000    0.000    0.000    0.000 signal.py:17(<lambda>)
       72    0.000    0.000    0.000    0.000 signal.py:22(<lambda>)
        2    0.000    0.000    0.000    0.000 numeric.py:144(ones)
        1    0.000    0.000    0.000    0.000 blocking_input.py:1(<module>)
        2    0.000    0.000    0.004    0.002 decoder.py:332(decode)
        1    0.000    0.000    0.000    0.000 table.py:242(Table)
        1    0.000    0.000    0.000    0.000 backend_bases.py:734(GraphicsContextBase)
        1    0.000    0.000    0.000    0.000 _string_helpers.py:1(<module>)
        1    0.000    0.000    0.001    0.001 __init__.py:257(_mac_os_check)
        1    0.000    0.000    0.000    0.000 numbers.py:4(<module>)
        1    0.000    0.000    0.000    0.000 numbers.py:32(Complex)
        1    0.000    0.000    0.000    0.000 glob.py:1(<module>)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1160(_recalculate)
        3    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:881(_find_spec_legacy)
       16    0.000    0.000    0.000    0.000 _string_helpers.py:72(english_capitalize)
        2    0.000    0.000    0.000    0.000 subprocess.py:1074(wait)
       36    0.000    0.000    0.000    0.000 _string_helpers.py:16(english_lower)
        7    0.000    0.000    0.000    0.000 pyparsing.py:4775(__init__)
        1    0.000    0.000    0.000    0.000 patches.py:868(RegularPolygon)
        1    0.000    0.000    0.002    0.002 string.py:1(<module>)
        1    0.000    0.000    0.000    0.000 pyparsing.py:288(conditionAsParseAction)
        1    0.000    0.000    0.000    0.000 _constrained_layout.py:1(<module>)
       10    0.000    0.000    0.000    0.000 version.py:302(__init__)
        1    0.000    0.000    0.000    0.000 core.py:2819(__new__)
        1    0.000    0.000    0.000    0.000 tight_layout.py:1(<module>)
        1    0.000    0.000    0.000    0.000 threading.py:750(Thread)
        1    0.000    0.000    0.000    0.000 stride_tricks.py:1(<module>)
        7    0.000    0.000    0.000    0.000 core.py:2555(_arraymethod)
        1    0.000    0.000    0.000    0.000 __init__.py:510(Formatter)
        1    0.000    0.000    0.000    0.000 quiver.py:195(QuiverKey)
        2    0.000    0.000    0.000    0.000 contextlib.py:379(_create_cb_wrapper)
       11    0.000    0.000    0.000    0.000 rcsetup.py:274(<listcomp>)
        5    0.000    0.000    0.000    0.000 pyparsing.py:1490(_setResultsName)
        5    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:232(_requires_builtin_wrapper)
        1    0.000    0.000    0.000    0.000 random.py:123(seed)
        1    0.000    0.000    0.000    0.000 tokenize.py:325(find_cookie)
        1    0.000    0.000    0.000    0.000 socket.py:626(SocketIO)
        1    0.000    0.000    0.000    0.000 ticker.py:496(ScalarFormatter)
       16    0.000    0.000    0.000    0.000 rcsetup.py:404(validate_fontweight)
        1    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_md5}
       14    0.000    0.000    0.000    0.000 rcsetup.py:698(_validate_greaterequal0_lessthan1)
        1    0.000    0.000    0.000    0.000 patches.py:693(Rectangle)
        8    0.000    0.000    0.000    0.000 fontconfig_pattern.py:147(_name)
       20    0.000    0.000    0.000    0.000 mixins.py:16(_binary_method)
        9    0.000    0.000    0.000    0.000 pyparsing.py:4662(__str__)
        1    0.000    0.000    0.000    0.000 image.py:220(_ImageBase)
        1    0.000    0.000    0.000    0.000 __init__.py:623(get_data_path)
