doing trials...
[1000D[####################                    ]         210185116 function calls (210176890 primitive calls) in 170.397 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 linalg.py:2170(lstsq)
       27    0.000    0.000    0.008    0.000 pyparsing.py:3294(__init__)
      965    0.000    0.000    0.000    0.000 {built-in method builtins.id}
      410    0.000    0.000    0.000    0.000 copyreg.py:90(__newobj__)
      263    0.000    0.000    0.000    0.000 pyparsing.py:545(__new__)
       59    0.000    0.000    0.001    0.000 sre_compile.py:411(_mk_bitmap)
       83    0.000    0.000    0.008    0.000 docstring.py:113(dedent_interpd)
        1    0.000    0.000    0.000    0.000 rrule.py:1110(_iterinfo)
       32    0.000    0.000    0.001    0.000 __init__.py:1272(getLogger)
       27    0.000    0.000    0.035    0.001 __init__.py:969(rc_params_from_file)
      475    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:725(find_spec)
      216    0.000    0.000    0.002    0.000 sre_parse.py:96(closegroup)
       56    0.000    0.000    0.001    0.000 inspect.py:1800(_signature_bound_method)
       18    0.000    0.000    0.000    0.000 cycler.py:349(by_key)
   114/56    0.000    0.000    0.003    0.000 pyparsing.py:3968(copy)
        1    0.000    0.000    0.011    0.011 cm.py:52(_gen_cmap_d)
      577    0.000    0.000    0.000    0.000 posixpath.py:41(_get_sep)
       52    0.000    0.000    0.000    0.000 core.py:895(__init__)
        1    0.000    0.000    0.000    0.000 subprocess.py:1097(_close_pipe_fds)
        1    0.000    0.000    0.000    0.000 __init__.py:323(<listcomp>)
       98    0.000    0.000    0.000    0.000 codecs.py:319(decode)
      274    0.000    0.000    0.000    0.000 function_base.py:419(_needs_add_docstring)
      128    0.000    0.000    0.000    0.000 inspect.py:2561(__str__)
       89    0.000    0.000    0.000    0.000 sre_parse.py:861(_parse_flags)
        6    0.000    0.000    0.005    0.001 patches.py:1793(<listcomp>)
       28    0.000    0.000    0.000    0.000 os.py:670(__getitem__)
       11    0.000    0.000    0.001    0.000 utils.py:74(__call__)
        6    0.000    0.000    0.000    0.000 numeric.py:2446(extend_all)
       42    0.000    0.000    0.000    0.000 pyparsing.py:946(copy)
        1    0.000    0.000    0.003    0.003 tokenize.py:1(<module>)
      117    0.000    0.000    0.000    0.000 sre_parse.py:1054(expand_template)
        1    0.000    0.000    0.001    0.001 getlimits.py:94(_register_known_types)
        1    0.000    0.000    0.000    0.000 Voronoi.py:103(<listcomp>)
     56/9    0.000    0.000    0.004    0.000 pyparsing.py:3897(leaveWhitespace)
      185    0.000    0.000    0.000    0.000 sre_parse.py:76(__init__)
        1    0.000    0.000    0.038    0.038 rcsetup.py:1(<module>)
       63    0.000    0.000    0.001    0.000 colors.py:824(reversed)
       16    0.000    0.000    0.001    0.000 cycler.py:529(_cycler)
        8    0.000    0.000    0.001    0.000 __init__.py:1870(_define_aliases)
       10    0.000    0.000    0.003    0.000 pyparsing.py:3140(__init__)
       55    0.000    0.000    0.000    0.000 pathlib.py:714(__str__)
       98    0.000    0.000    0.000    0.000 {built-in method _codecs.utf_8_decode}
        1    0.000    0.000    0.001    0.001 rrule.py:2(<module>)
        2    0.000    0.000    0.004    0.002 function_base.py:1(<module>)
     33/5    0.000    0.000    0.001    0.000 pyparsing.py:3928(streamline)
      274    0.000    0.000    0.001    0.000 function_base.py:437(_add_docstring)
       42    0.000    0.000    0.001    0.000 transforms.py:1231(__init_subclass__)
        1    0.000    0.000    0.004    0.004 dates.py:1(<module>)
    24/12    0.000    0.000    0.001    0.000 pyparsing.py:4249(parseImpl)
      368    0.000    0.000    0.001    0.000 abc.py:96(__instancecheck__)
        1    0.000    0.000    0.003    0.003 _basic.py:5(<module>)
      282    0.000    0.000    0.000    0.000 sre_compile.py:65(_combine_flags)
      466    0.000    0.000    0.000    0.000 deprecation.py:7(_deprecated)
      374    0.000    0.000    0.000    0.000 typing.py:646(_is_dunder)
        9    0.000    0.000    0.000    0.000 utils.py:133(_get_indent)
        1    0.000    0.000    0.006    0.006 shutil.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _mathtext_data.py:1751(<dictcomp>)
     1182    0.000    0.000    0.000    0.000 {built-in method builtins.globals}
        1    0.000    0.000    0.001    0.001 parse.py:1(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:873(<dictcomp>)
        1    0.000    0.000    0.001    0.001 datetime.py:1(<module>)
      110    0.000    0.000    0.001    0.000 inspect.py:2853(replace)
      948    0.000    0.000    0.000    0.000 {method 'isupper' of 'str' objects}
       46    0.000    0.000    0.000    0.000 sre_parse.py:267(getuntil)
       36    0.000    0.000    0.000    0.000 pyparsing.py:2870(__init__)
        1    0.000    0.000    0.000    0.000 axes3d.py:42(Axes3D)
       57    0.000    0.000    0.000    0.000 typing.py:172(_collect_type_vars)
     1053    0.000    0.000    0.000    0.000 inspect.py:2531(default)
        1    0.000    0.000    0.013    0.013 distance.py:1(<module>)
       46    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:1520(path_hook_for_FileFinder)
      452    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:397(has_location)
       31    0.000    0.000    0.000    0.000 pathlib.py:63(parse_parts)
      734    0.000    0.000    0.000    0.000 {built-in method sys.getrecursionlimit}
        1    0.000    0.000    0.000    0.000 mlab.py:1389(GaussianKDE)
      316    0.000    0.000    0.000    0.000 overrides.py:124(array_function_dispatch)
       32    0.000    0.000    0.000    0.000 __init__.py:1323(_fixupParents)
        1    0.000    0.000    0.006    0.006 fromnumeric.py:1(<module>)
       15    0.000    0.000    0.005    0.000 rcsetup.py:775(cycler)
       54    0.000    0.000    0.000    0.000 pyparsing.py:3370(__str__)
        1    0.000    0.000    0.000    0.000 __init__.py:991(<listcomp>)
        2    0.000    0.000    0.024    0.012 base.py:1(<module>)
        1    0.000    0.000    0.000    0.000 construct.py:1(<module>)
       95    0.000    0.000    0.000    0.000 sre_parse.py:295(_class_escape)
       72    0.000    0.000    0.000    0.000 pyparsing.py:1780(set)
   114/56    0.000    0.000    0.003    0.000 pyparsing.py:3970(<listcomp>)
      471    0.000    0.000    0.000    0.000 artist.py:1365(<genexpr>)
        1    0.000    0.000    0.008    0.008 font_manager.py:1(<module>)
      790    0.000    0.000    0.000    0.000 inspect.py:2845(parameters)
        6    0.000    0.000    0.001    0.000 getlimits.py:35(__init__)
        1    0.000    0.000    0.002    0.002 typing.py:1(<module>)
        1    0.000    0.000    0.002    0.002 blas.py:1(<module>)
       31    0.000    0.000    0.001    0.000 fromnumeric.py:70(_wrapreduction)
        1    0.000    0.000    0.000    0.000 _mathtext_data.py:1(<module>)
       11    0.000    0.000    0.096    0.009 artist.py:1611(kwdoc)
       18    0.000    0.000    0.000    0.000 data.py:131(_create_method)
      556    0.000    0.000    0.000    0.000 {method 'items' of 'dict' objects}
      144    0.000    0.000    0.000    0.000 inspect.py:726(getmodule)
       33    0.000    0.000    0.000    0.000 __init__.py:1392(__init__)
      497    0.000    0.000    0.000    0.000 {built-in method builtins.vars}
       37    0.000    0.000    0.000    0.000 pyparsing.py:3339(parseImpl)
       54    0.000    0.000    0.002    0.000 abc.py:84(__new__)
      199    0.000    0.000    0.000    0.000 textwrap.py:477(prefixed_lines)
       16    0.000    0.000    0.000    0.000 cycler.py:191(_from_iter)
        1    0.000    0.000    0.084    0.084 _axes.py:1(<module>)
      155    0.000    0.000    0.000    0.000 rcsetup.py:62(__call__)
        1    0.000    0.000    0.042    0.042 multiarray.py:1(<module>)
       84    0.000    0.000    0.000    0.000 {built-in method builtins.sum}
       21    0.000    0.000    0.003    0.000 pyparsing.py:1518(setParseAction)
       33    0.000    0.000    0.000    0.000 warnings.py:477(__exit__)
       27    0.000    0.000    0.000    0.000 locale.py:651(getpreferredencoding)
        1    0.000    0.000    0.014    0.014 scale.py:1(<module>)
        1    0.000    0.000    0.004    0.004 defchararray.py:1(<module>)
       14    0.000    0.000    0.000    0.000 {method 'split' of 're.Pattern' objects}
      126    0.000    0.000    0.000    0.000 colors.py:708(__init__)
       25    0.000    0.000    0.003    0.000 pyparsing.py:1283(_trim_arity)
      295    0.000    0.000    0.000    0.000 inspect.py:72(isclass)
      121    0.000    0.000    0.000    0.000 pyparsing.py:1628(preParse)
        1    0.000    0.000    0.009    0.009 mathtext.py:1(<module>)
        1    0.000    0.000    0.000    0.000 {function SeedSequence.generate_state at 0x111c7b280}
        1    0.000    0.000    0.000    0.000 base.py:117(deserialize_wkb)
       72    0.000    0.000    0.001    0.000 __init__.py:1890(make_alias)
        3    0.000    0.000    0.000    0.000 tokenize.py:83(_all_string_prefixes)
       66    0.000    0.000    0.001    0.000 pyparsing.py:2138(__add__)
      365    0.000    0.000    0.000    0.000 sre_compile.py:453(_get_iscased)
       29    0.000    0.000    0.000    0.000 {built-in method _locale.nl_langinfo}
       33    0.000    0.000    0.000    0.000 warnings.py:458(__enter__)
       16    0.000    0.000    0.001    0.000 deprecation.py:363(_make_keyword_only)
      102    0.000    0.000    0.000    0.000 {method 'rfind' of 'str' objects}
        1    0.000    0.000    0.000    0.000 opcode.py:37(<listcomp>)
       32    0.000    0.000    0.000    0.000 contextlib.py:82(__init__)
        1    0.000    0.000    0.003    0.003 _add_newdocs.py:1(<module>)
        1    0.000    0.000    0.011    0.011 pyparsing.py:6398(pyparsing_common)
      128    0.000    0.000    0.000    0.000 enum.py:28(_is_sunder)
        8    0.000    0.000    0.002    0.000 enum.py:386(_create_)
      603    0.000    0.000    0.000    0.000 {built-in method builtins.issubclass}
       12    0.000    0.000    0.000    0.000 datetime.py:488(__new__)
      299    0.000    0.000    0.000    0.000 {built-in method numpy.core._multiarray_umath.add_docstring}
      369    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:964(get_filename)
      128    0.000    0.000    0.000    0.000 enum.py:20(_is_dunder)
        1    0.000    0.000    0.002    0.002 numerictypes.py:1(<module>)
       17    0.000    0.000    0.001    0.000 __init__.py:1974(_warn_external)
       76    0.000    0.000    0.014    0.000 __init__.py:815(__getitem__)
      140    0.000    0.000    0.000    0.000 deprecation.py:114(deprecated)
        2    0.000    0.000    0.009    0.004 shape_base.py:1(<module>)
      105    0.000    0.000    0.000    0.000 {built-in method _imp.is_builtin}
      117    0.000    0.000    0.000    0.000 re.py:331(filter)
        1    0.000    0.000    0.006    0.006 uuid.py:1(<module>)
      269    0.000    0.000    0.000    0.000 {built-in method sys.intern}
        1    0.000    0.000    0.008    0.008 inspect.py:1(<module>)
       96    0.000    0.000    0.002    0.000 traceback.py:285(line)
      168    0.000    0.000    0.000    0.000 inspect.py:1708(_signature_get_user_defined_method)
        1    0.000    0.000    0.000    0.000 edgelist.py:3(Vertex)
        1    0.000    0.000    0.015    0.015 patches.py:1(<module>)
       30    0.000    0.000    0.001    0.000 posixpath.py:228(expanduser)
        1    0.000    0.000    0.008    0.008 animation.py:19(<module>)
        1    0.000    0.000    0.000    0.000 _color_data.py:1(<module>)
       32    0.000    0.000    0.001    0.000 __init__.py:2006(getLogger)
        1    0.000    0.000    0.005    0.005 linalg.py:1(<module>)
       93    0.000    0.000    0.037    0.000 re.py:250(compile)
        1    0.000    0.000    0.000    0.000 artist.py:57(Artist)
        1    0.000    0.000    0.003    0.003 scimath.py:1(<module>)
        8    0.000    0.000    0.000    0.000 {built-in method posix.readlink}
       30    0.000    0.000    0.001    0.000 getlimits.py:41(<lambda>)
       26    0.000    0.000    0.000    0.000 pathlib.py:835(stem)
        1    0.000    0.000    0.004    0.004 legend.py:1(<module>)
        1    0.000    0.000    0.000    0.000 mathtext.py:379(Fonts)
       41    0.000    0.000    0.000    0.000 pathlib.py:697(_format_parsed_parts)
       93    0.000    0.000    0.000    0.000 pyparsing.py:304(__init__)
        1    0.000    0.000    0.001    0.001 _base.py:367(_AxesBase)
        1    0.000    0.000    0.000    0.000 widgets.py:62(Widget)
       31    0.000    0.000    0.000    0.000 {method 'any' of 'numpy.generic' objects}
        1    0.000    0.000    0.052    0.052 text.py:1(<module>)
       19    0.000    0.000    0.000    0.000 path.py:96(__init__)
       32    0.000    0.000    0.000    0.000 contextlib.py:117(__exit__)
       27    0.000    0.000    0.000    0.000 artist.py:20(allow_rasterization)
       20    0.000    0.000    0.001    0.000 deprecation.py:314(_delete_parameter)
        2    0.000    0.000    0.003    0.001 polynomial.py:1(<module>)
       31    0.000    0.000    0.000    0.000 {built-in method numpy.arange}
        1    0.000    0.000    0.004    0.004 mlab.py:1(<module>)
      369    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:774(create_module)
      251    0.000    0.000    0.000    0.000 transforms.py:1236(<genexpr>)
      152    0.000    0.000    0.000    0.000 cycler.py:227(<genexpr>)
        1    0.000    0.000    0.000    0.000 colors.py:96(<dictcomp>)
       57    0.000    0.000    0.000    0.000 rcsetup.py:387(validate_fontsize)
        1    0.000    0.000    0.000    0.000 _solvers.py:1(<module>)
        1    0.000    0.000    0.002    0.002 tz.py:2(<module>)
       12    0.000    0.000    0.026    0.002 artist.py:1230(__init__)
        1    0.000    0.000    0.001    0.001 arrayprint.py:1(<module>)
        2    0.000    0.000    0.000    0.000 contextlib.py:429(callback)
       56    0.000    0.000    0.000    0.000 inspect.py:1838(_signature_is_functionlike)
        1    0.000    0.000  170.398  170.398 Voronoi.py:2(<module>)
     24/4    0.000    0.000    0.001    0.000 pyparsing.py:4031(streamline)
        1    0.000    0.000    0.003    0.003 socket.py:4(<module>)
      116    0.000    0.000    0.000    0.000 pyparsing.py:2545(__str__)
       83    0.000    0.000    0.000    0.000 pyparsing.py:2828(__init__)
        1    0.000    0.000    0.004    0.004 hmac.py:1(<module>)
        1    0.000    0.000    0.000    0.000 orthogonal.py:1(<module>)
        1    0.000    0.000    0.000    0.000 {method 'flush' of '_io.TextIOWrapper' objects}
        5    0.000    0.000    0.001    0.000 decorator.py:167(make)
       56    0.000    0.000    0.000    0.000 inspect.py:1826(_signature_is_builtin)
       24    0.000    0.000    0.000    0.000 dviread.py:154(decorate)
        1    0.000    0.000    0.001    0.001 extras.py:1(<module>)
      368    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1400(<genexpr>)
        1    0.000    0.000    0.000    0.000 npyio.py:115(NpzFile)
      218    0.000    0.000    0.000    0.000 socket.py:76(<lambda>)
        6    0.000    0.000    0.006    0.001 patches.py:1786(_pprint_styles)
